Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Santos','Democracia Directa',2015-10-13 2016-04-10,PE,2016,0.0399717916580048,1740,1236,0.584677419354839
'Olivera','Frente Esperanza',2015-10-13 2016-04-10,PE,2016,0.0132399678412385,1060,1012,0.511583011583012
'Toledo','Perú Posible',2015-10-13 2016-04-10,PE,2016,0.0130384703714952,1213,972,0.555148741418764
'Hilario','Progresando Perú',2015-10-13 2016-04-10,PE,2016,0.00494584698460764,1331,0,1
'Flores','Orden',2015-10-13 2016-04-10,PE,2016,0.00428112045630865,1336,1100,0.548440065681445
'Humala','Gana Perú',2010-10-12 2011-04-10,PE,2011,0.316994,1599,580,0.733822854520422
'Fujimori','Fuerza 2011',2010-10-12 2011-04-10,PE,2011,0.235513,1772,1569,0.530380125710865
'Kuczynski','PPK',2010-10-12 2011-04-10,PE,2011,0.185118,345,911,0.27468152866242
'Toledo','Perú Posible',2010-10-12 2011-04-10,PE,2011,0.156314,1736,1425,0.549193293261626
'Castaneda','Solidaridad Nacional',2010-10-12 2011-04-10,PE,2011,0.098322,1248,2033,0.380371837854313
'Ñique','Fonavista',2010-10-12 2011-04-10,PE,2011,0.002527,1055,1081,0.493913857677903
'Noriega','Despertar Nacional',2010-10-12 2011-04-10,PE,2011,0.001473,845,1086,0.437597099948213
'Belaunde','Adelante',2010-10-12 2011-04-10,PE,2011,0.001181,1370,1377,0.498725882781216
'Reymer','Fuerza Nacional',2010-10-12 2011-04-10,PE,2011,0.001149,994,929,0.516900676027041
'Pinazo','JTE',2010-10-12 2011-04-10,PE,2011,0.00077,1447,0,1
'Rodríguez','Fuerza Social',2010-10-12 2011-04-10,PE,2011,0.000639,965,1670,0.366223908918406
'Humala','Union por el Perú',2005-10-11 2006-04-09,PE,2006,0.306162,5095,878,0.853005190021765
'Garcia','APRA',2005-10-11 2006-04-09,PE,2006,0.243239,715,1076,0.399218313791178
'Flores','Unidad Nacional',2005-10-11 2006-04-09,PE,2006,0.238142,1095,1215,0.474025974025974
'Chavez','Alianza por el Futuro',2005-10-11 2006-04-09,PE,2006,0.074329,1718,962,0.641044776119403
'Paniagua','Frente de Centro',2005-10-11 2006-04-09,PE,2006,0.057526,1001,866,0.536154258168184
'Lay Su','Restauración Nacional',2005-10-11 2006-04-09,PE,2006,0.043792,0,976,0
'Villaran','Concertación',2005-10-11 2006-04-09,PE,2006,0.0062,1419,1446,0.495287958115183
'Salinas','Justicia Nacional',2005-10-11 2006-04-09,PE,2006,0.005347,1078,838,0.562630480167015
'Diez Canesco','Partido Socialista',2005-10-11 2006-04-09,PE,2006,0.004966,0,1586,0
'Amprimo','Alianza para el progreso',2005-10-11 2006-04-09,PE,2006,0.004019,1275,1910,0.400313971742543
'Koechlin Von Stein','Con Fuerza Perú',2005-10-11 2006-04-09,PE,2006,0.003113,0,812,0
'Moreno','Nueva Izquierda',2005-10-11 2006-04-09,PE,2006,0.002763,812,993,0.449861495844875
'Humala','Avanza País',2005-10-11 2006-04-09,PE,2006,0.001997,5095,695,0.879965457685665
'Borea','Fuerza Democrática',2005-10-11 2006-04-09,PE,2006,0.002003,943,0,1
'Herrera','Renacimiento Andino',2005-10-11 2006-04-09,PE,2006,0.001865,1041,954,0.521804511278195
'Espinoza','Progresando Perú',2005-10-11 2006-04-09,PE,2006,0.001138,1750,0,1
'Guardera','Reconstrucción Democrática',2005-10-11 2006-04-09,PE,2006,0.000971,,,
'Asto','Resurgimiento Peruano',2005-10-11 2006-04-09,PE,2006,0.000884,1369,1340,0.505352528608343
'Wong','Y se llama Perú',2005-10-11 2006-04-09,PE,2006,0.000859,918,935,0.495412844036697
'Guerrero','Perú Ahora',2005-10-11 2006-04-09,PE,2006,0.000685,1224,1017,0.546184738955823
'Lacalle','Partido Nacional',2019-04-30 2019-10-27,UY,2019,0.296998889109219,1637,1334,0.550992931672838
'Martínez','Frente Amplio',2019-04-30 2019-10-27,UY,2019,0.404857215352894,174,1297,0.118286879673691
'Talvi','Partido Colorado',2019-04-30 2019-10-27,UY,2019,0.128009160051429,1333,1302,0.505882352941176
'Manini','Cabildo Abierto',2019-04-30 2019-10-27,UY,2019,0.114601284027693,2384,1534,0.60847371107708
'Vega','PERI',2019-04-30 2019-10-27,UY,2019,0.0142692961302194,1495,1329,0.529390934844193
'Novick','Partido de la Gente',2019-04-30 2019-10-27,UY,2019,0.0112210630009403,836,1070,0.438614900314795
'Mieres','Partido Independiente',2019-04-30 2019-10-27,UY,2019,0.010055587183604,1347,1105,0.549347471451876
'Abella','Unidad Popular',2019-04-30 2019-10-27,UY,2019,0.00841291874292367,969,1270,0.432782492184011
'Salle','PVA',2019-04-30 2019-10-27,UY,2019,0.00826963302224127,1781,1307,0.576748704663213
'Goldman','Partido Digital',2019-04-30 2019-10-27,UY,2019,0.00271347333542292,912,1087,0.456228114057029
'Fernández','PT',2019-04-30 2019-10-27,UY,2019,0.000591480043412162,1670,1586,0.512899262899263
'Vázquez','Frente Amplio',2014-04-29 2014-10-26,UY,2014,0.49446,258,1549,0.142778085224128
'Lacalle','Partido Nacional',2014-04-29 2014-10-26,UY,2014,0.319385,1431,591,0.707715133531157
'Bordaberry','Partido Colorado',2014-04-29 2014-10-26,UY,2014,0.133273,2114,1526,0.580769230769231
'Mieres','Partido Independiente',2014-04-29 2014-10-26,UY,2014,0.03199,1191,1664,0.417162872154116
'Abella','Asamblea Popular',2014-04-29 2014-10-26,UY,2014,0.011714,937,1221,0.434198331788693
'Vega','PERI',2014-04-29 2014-10-26,UY,2014,0.007775,1293,1294,0.499806725937379
'Fernández','PT',2014-04-29 2014-10-26,UY,2014,0.001403,1131,1280,0.469099958523434
'Mujica','Frente Amplio',2009-04-28 2009-10-25,UY,2009,0.495764,1265,1692,0.427798444369293
'Lacalle','Partido Nacional',2009-04-28 2009-10-25,UY,2009,0.297914,1244,943,0.568815729309557
'Bordaberry','Partido Colorado',2009-04-28 2009-10-25,UY,2009,0.173997,1483,1150,0.563235852639575
'Mieres','Partido Independiente',2009-04-28 2009-10-25,UY,2009,0.025451,904,1168,0.436293436293436
'Rodríguez','Asamblea Popular',2009-04-28 2009-10-25,UY,2009,0.006874,1100,828,0.570539419087137
'Vázquez','Frente Amplio',2004-05-04 2004-10-31,UY,2004,0.516647,884,1466,0.376170212765957
'Larrañaga','Partido Nacional',2004-05-04 2004-10-31,UY,2004,0.351275,692,979,0.414123279473369
'Stirling','Partido Colorado',2004-05-04 2004-10-31,UY,2004,0.106124,1211,1118,0.519965650493774
'Mieres','Partido Independiente',2004-05-04 2004-10-31,UY,2004,0.018838,782,1205,0.393558127830901
'Lissidini','Partido Instransigente',2004-05-04 2004-10-31,UY,2004,0.003937,956,0,1
'Lamorte','Unión Cívica',2004-05-04 2004-10-31,UY,2004,0.002232,648,0,1
'Vera','Partido Liberal',2004-05-04 2004-10-31,UY,2004,0.000711,210,347,0.377019748653501
'Fernández','PT',2004-05-04 2004-10-31,UY,2004,0.000236,723,963,0.428825622775801
'Maduro','Gran Polo Patriótico',2017-11-21 2018-05-20,VE,2018,0.679401753687682,3209,166,0.950814814814815
'Falcon','APRA',2017-11-21 2018-05-20,VE,2018,0.209692831546445,928,286,0.764415156507414
'Bertucci','EL CAMBIO',2017-11-21 2018-05-20,VE,2018,0.106973947555629,1393,789,0.638405132905591
'Quijada','UPP89',2017-11-21 2018-05-20,VE,2018,0.00393146721024471,874,1449,0.376237623762376
'Maduro','Gran Polo Patriótico',2013-01-01 2013-04-14,VE,2013,0.50618,1275,19,0.98531684698609
'Capriles','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.491219,977,929,0.512591815320042
'Méndez','Nueva Visión',2013-01-01 2013-04-14,VE,2013,0.001301,485,0,1
'Bolivar','Partido Democrático Unidos',2013-01-01 2013-04-14,VE,2013,0.000888,2496,0,1
'Sequera','Poder Laboral',2013-01-01 2013-04-14,VE,2013,0.000283,991,1249,0.442410714285714
'Mora','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.000129,925,929,0.498921251348436
'Chávez','Gran Polo Patriótico',2012-04-10 2012-10-07,VE,2012,0.550748,2544,374,0.871830020562029
'Capriles','Unidad Democrática',2012-04-10 2012-10-07,VE,2012,0.44318,1222,60,0.953198127925117
'Sequera','Poder Laboral',2012-04-10 2012-10-07,VE,2012,0.004745,619,1540,0.286706808707735
'Reyes','Organización Renovadora Auténtica',2012-04-10 2012-10-07,VE,2012,0.000552,1456,0,1
'Bolivar','Partido Democrático Unidos',2012-04-10 2012-10-07,VE,2012,0.000496,1693,0,1
'Chirino','PSL',2012-04-10 2012-10-07,VE,2012,0.000279,1334,1019,0.566935826604335
'Chávez','Quinta República',2006-06-06 2006-12-03,VE,2006,0.628458,1563,1050,0.598163030998852
'Rosales','Nuevo Tiempo',2006-06-06 2006-12-03,VE,2006,0.36908,951,203,0.824090121317158
'Reyes','Joven',2006-06-06 2006-12-03,VE,2006,0.000413,1163,1317,0.468951612903226
'Da Silva','Nueva Orden Social',2006-06-06 2006-12-03,VE,2006,0.000342,1505,0,1
'Romano','Movimiento Liberal',2006-06-06 2006-12-03,VE,2006,0.000321,883,0,1
'Suárez','Sentir Nacional',2006-06-06 2006-12-03,VE,2006,0.000254,1559,0,1
'Aranguren','Conciencia País',2006-06-06 2006-12-03,VE,2006,0.000177,717,0,1
'Tineo','Tercer Milenio',2006-06-06 2006-12-03,VE,2006,0.000129,1306,1493,0.46659521257592
'Salazar','Hijos de la Patria',2006-06-06 2006-12-03,VE,2006,0.000117,1300,884,0.595238095238095
'Yrigoyen','Rompamos Cadenas',2006-06-06 2006-12-03,VE,2006,0.000113,1023,0,1
'Rodríguez','Por querer a Venezuela',2006-06-06 2006-12-03,VE,2006,9.7e-05,1193,0,1
'Leon','Fuerza y Paz',2006-06-06 2006-12-03,VE,2006,6.8e-05,1353,1484,0.476912231230173
